timestamps,TP9,AF7,AF8,TP10,Right AUX
1621558100.157,25.879,28.320,35.645,26.855,45.410
1621558100.161,23.438,23.926,33.203,27.344,7.324
1621558100.165,28.320,24.902,33.203,30.762,-16.602
1621558100.169,28.809,26.855,33.203,30.762,0.977
1621558100.173,24.414,24.414,35.156,30.762,-1.953
1621558100.177,21.484,25.391,33.203,32.227,5.371
1621558100.181,20.996,26.367,29.297,31.250,87.891
1621558100.184,18.555,26.855,29.297,25.391,44.434
1621558100.188,17.578,27.344,29.785,24.414,-12.695
1621558100.192,16.602,23.926,29.297,26.367,43.945
1621558100.196,15.625,25.879,30.273,28.809,60.547
1621558100.200,14.648,29.297,28.809,24.902,19.531
1621558100.197,15.625,24.414,25.879,21.973,-36.133
1621558100.201,22.949,24.902,29.785,27.832,-20.508
1621558100.205,28.809,26.855,29.785,30.273,66.406
1621558100.209,32.227,25.879,23.926,29.297,54.199
1621558100.213,34.180,25.879,23.926,22.949,-29.785
1621558100.217,34.180,29.297,24.414,19.043,-5.371
1621558100.221,36.621,30.273,22.949,17.090,-5.371
1621558100.224,34.180,30.762,22.949,20.508,24.414
1621558100.228,25.879,29.785,25.879,22.461,18.066
1621558100.232,26.367,27.832,28.809,21.484,8.789
1621558100.236,27.832,29.297,28.809,26.855,55.176
1621558100.240,31.250,31.250,27.832,31.250,10.254
1621558100.271,31.738,33.203,27.344,29.297,-28.809
1621558100.275,28.809,32.227,28.320,27.832,-8.789
1621558100.279,26.367,33.203,31.738,27.832,29.785
1621558100.283,24.414,31.738,32.715,29.297,16.113
1621558100.287,25.879,33.203,32.227,30.273,-33.691
1621558100.291,22.461,33.203,33.203,21.973,-3.418
1621558100.295,20.020,25.879,35.156,19.531,25.391
1621558100.298,19.531,27.832,31.738,22.949,28.809
1621558100.302,22.949,31.738,31.738,26.855,-3.418
1621558100.306,28.320,32.715,36.133,29.297,-21.973
1621558100.310,35.156,31.250,34.668,31.738,26.367
1621558100.314,38.574,32.227,32.715,33.691,59.570
1621558100.308,36.621,32.227,33.691,29.297,60.547
1621558100.312,38.086,33.203,35.156,29.297,53.711
1621558100.316,32.227,32.715,31.250,24.902,-1.465
1621558100.320,28.320,31.738,28.809,23.438,-25.391
1621558100.324,35.645,33.203,31.250,26.367,5.859
1621558100.328,38.574,31.738,34.180,26.367,11.230
1621558100.332,37.109,30.273,31.738,24.414,-35.645
1621558100.335,37.109,28.809,31.250,26.367,18.555
1621558100.339,37.109,30.762,31.250,28.809,43.945
1621558100.343,35.645,32.227,29.297,27.344,-16.602
1621558100.347,29.785,30.762,29.297,26.855,-16.602
