timestamps,TP9,AF7,AF8,TP10,Right AUX
1621557102.044,27.344,33.691,27.832,22.949,50.781
1621557102.048,20.508,33.691,29.785,23.926,25.391
1621557102.052,11.230,30.273,29.785,20.508,19.531
1621557102.056,9.277,29.297,29.297,19.531,54.199
1621557102.060,16.602,30.273,30.273,25.391,76.172
1621557102.074,23.438,28.320,31.738,32.715,21.484
1621557102.078,20.996,27.344,28.320,26.855,8.789
1621557102.082,24.414,31.738,26.367,28.809,17.090
1621557102.086,29.297,33.203,27.832,38.574,24.902
1621557102.090,28.809,31.738,25.879,39.062,59.570
1621557102.094,24.414,29.785,23.438,29.785,65.430
1621557102.098,23.926,29.297,28.809,25.879,84.473
1621557102.101,27.832,30.273,35.156,33.691,62.012
1621557102.105,29.297,31.250,34.668,34.180,26.855
1621557102.109,25.391,37.109,32.227,28.809,-14.160
1621557102.113,24.902,40.527,32.227,26.855,16.113
1621557102.117,33.691,42.480,32.227,24.902,30.762
1621557102.111,39.551,41.992,30.273,27.344,-47.852
1621557102.115,40.527,41.016,29.297,22.949,-23.438
1621557102.119,35.645,40.527,26.367,10.254,28.320
1621557102.123,35.645,35.645,22.949,16.113,-19.531
1621557102.127,35.156,35.645,22.461,21.973,10.254
1621557102.131,38.086,35.645,24.902,22.949,9.277
1621557102.135,36.133,33.203,27.344,17.578,0.488
1621557102.138,33.203,30.762,29.785,15.137,40.527
1621557102.142,36.621,30.762,26.855,22.949,39.551
1621557102.146,34.180,32.227,22.461,20.996,36.133
1621557102.150,33.203,32.715,23.926,19.043,17.578
1621557102.154,30.762,30.273,25.391,21.484,13.184
1621557102.167,28.320,25.879,26.367,23.438,38.086
1621557102.171,27.832,29.785,28.809,24.902,52.734
1621557102.175,23.926,32.227,30.762,25.879,52.246
1621557102.179,25.391,30.762,32.715,28.320,32.715
1621557102.183,26.855,32.227,28.809,28.809,-6.836
1621557102.187,31.250,30.273,29.785,32.227,2.441
1621557102.191,35.156,30.762,32.715,34.180,8.301
1621557102.194,31.738,31.250,30.762,28.320,2.930
1621557102.198,29.297,28.809,26.855,22.461,41.992
1621557102.202,25.391,28.809,24.414,22.949,42.969
1621557102.206,22.949,29.785,25.391,20.020,62.988
1621557102.210,24.902,27.344,25.879,14.648,67.383
1621557102.206,28.809,28.320,28.320,20.508,-8.301
1621557102.210,28.320,28.809,25.391,24.414,-20.020
1621557102.214,24.414,29.297,23.926,23.438,-17.578
