timestamps,TP9,AF7,AF8,TP10,Right AUX
1621556151.887,22.949,28.809,59.570,29.785,61.035
1621556151.891,31.250,29.297,57.129,31.738,30.273
1621556151.895,34.180,32.227,56.152,32.715,9.766
1621556151.899,36.133,34.668,56.641,34.180,-10.742
1621556151.903,32.227,33.203,54.688,34.180,-4.883
1621556151.907,27.344,35.156,49.316,32.715,23.438
1621556151.911,31.250,39.062,49.316,33.691,20.508
1621556151.914,34.668,41.504,50.293,29.785,-39.551
1621556151.918,28.320,40.527,52.246,20.508,-30.273
1621556151.922,22.949,38.086,54.199,16.113,72.266
1621556151.926,25.879,34.180,53.223,18.555,44.434
1621556151.930,36.133,32.715,48.828,15.625,-41.016
1621556151.943,36.133,31.250,48.340,14.648,-0.488
1621556151.947,32.227,33.203,53.223,24.414,47.852
1621556151.951,36.133,40.527,52.734,30.762,51.758
1621556151.955,33.203,41.992,47.363,21.484,30.762
1621556151.959,29.785,43.945,43.457,13.184,53.223
1621556151.963,19.531,41.504,43.457,17.578,67.871
1621556151.967,19.531,40.527,44.434,28.809,43.457
1621556151.970,26.855,41.504,44.922,34.668,22.949
1621556151.974,28.809,40.527,43.945,38.086,9.277
1621556151.978,30.273,37.598,42.480,40.527,-9.277
1621556151.982,36.133,37.109,41.992,44.922,27.344
1621556151.986,36.133,39.062,41.504,51.270,83.984
1621556152.036,35.156,39.551,45.410,49.805,35.156
1621556152.040,32.715,36.621,47.363,45.898,60.547
1621556152.044,29.297,34.180,47.363,41.504,25.391
1621556152.048,36.133,34.180,48.828,39.062,-53.711
1621556152.052,37.109,36.621,50.293,33.691,-5.859
1621556152.056,25.879,37.598,45.898,23.926,57.129
1621556152.060,8.789,35.156,46.387,28.809,9.277
1621556152.063,2.441,33.691,48.340,32.715,-33.691
1621556152.067,7.812,33.203,47.852,26.367,-26.367
1621556152.071,11.719,34.180,44.922,18.066,11.719
1621556152.075,18.555,35.156,41.504,11.719,42.480
1621556152.079,32.227,32.715,41.016,12.695,16.113
1621556152.056,39.551,36.133,38.086,12.207,6.836
1621556152.060,37.598,40.527,34.668,10.254,-28.809
1621556152.064,20.020,34.668,35.156,8.789,-11.230
1621556152.068,2.441,34.180,38.574,17.090,-29.297
1621556152.072,6.836,39.551,41.016,16.602,-55.664
1621556152.076,9.277,40.039,40.039,12.207,-28.320
1621556152.080,6.836,40.527,39.062,12.207,10.254
1621556152.083,15.625,39.062,41.016,15.625,3.418
1621556152.087,12.695,35.645,38.574,17.090,-19.043
1621556152.091,6.836,33.691,39.062,14.160,50.293
1621556152.095,13.672,31.250,43.457,19.043,59.570
