timestamps,TP9,AF7,AF8,TP10,Right AUX
1621557626.344,34.668,17.090,23.926,34.668,51.758
1621557626.348,13.672,22.461,24.414,41.016,30.762
1621557626.352,20.996,19.531,23.926,38.574,17.090
1621557626.356,28.809,14.648,22.461,36.621,55.176
1621557626.360,24.902,21.484,21.973,38.574,31.250
1621557626.364,23.926,25.879,22.949,33.203,-0.488
1621557626.368,25.879,26.367,22.949,31.738,-23.438
1621557626.371,25.879,25.879,20.996,37.109,37.109
1621557626.375,39.062,23.926,19.531,41.504,33.691
1621557626.379,42.969,19.043,22.461,43.457,3.418
1621557626.383,40.527,20.508,19.531,43.945,67.871
1621557626.387,40.039,20.996,18.555,31.738,56.641
1621557626.400,33.203,20.020,19.043,24.414,31.250
1621557626.404,28.320,19.531,19.043,27.344,50.781
1621557626.408,37.598,17.090,20.508,23.926,11.230
1621557626.412,37.109,12.207,19.531,23.438,36.621
1621557626.416,36.621,15.625,22.949,33.203,86.914
1621557626.420,45.410,23.438,23.926,32.715,102.539
1621557626.424,36.621,22.461,19.043,23.438,47.852
1621557626.427,39.551,21.973,18.555,22.949,44.922
1621557626.431,41.016,15.625,19.531,24.902,62.500
1621557626.435,33.691,12.695,20.020,31.738,18.555
1621557626.439,30.273,17.090,23.438,35.156,10.742
1621557626.443,27.344,19.531,20.996,29.297,1.465
1621557626.438,27.344,18.555,20.020,30.762,12.207
1621557626.442,32.715,17.090,24.414,27.832,69.336
1621557626.446,37.109,19.531,24.902,30.273,45.410
1621557626.450,33.691,21.484,22.461,31.250,-9.766
1621557626.454,22.461,13.672,24.902,39.551,-20.508
1621557626.458,25.879,11.230,26.367,40.527,-14.160
1621557626.462,28.809,15.625,23.926,38.086,13.184
1621557626.465,24.414,13.184,25.391,43.945,9.277
1621557626.469,34.668,16.602,26.367,34.180,32.227
1621557626.473,31.738,23.926,23.926,27.832,37.598
1621557626.477,40.527,20.508,26.855,38.086,5.859
1621557626.481,47.852,19.531,30.762,36.621,27.832
1621557626.495,38.086,20.020,29.785,22.949,69.824
1621557626.499,31.250,20.508,27.344,15.137,0.000
1621557626.503,35.645,20.996,25.879,15.137,0.000
1621557626.507,28.809,22.949,25.391,20.996,88.379
1621557626.511,21.484,23.438,26.855,27.344,73.730
1621557626.515,20.996,18.066,26.367,25.391,57.129
1621557626.519,19.531,21.973,22.461,22.949,66.406
1621557626.522,27.832,21.484,25.391,32.227,24.902
1621557626.526,34.668,11.230,27.832,39.062,47.852
1621557626.530,38.086,15.625,26.367,35.645,50.293
1621557626.534,40.527,20.996,27.832,38.574,-17.578
1621557626.538,49.316,22.461,26.855,38.086,13.184
1621557626.531,43.945,25.391,26.855,28.320,57.617
1621557626.535,41.016,25.391,27.344,24.414,27.832
1621557626.539,48.828,24.902,30.273,25.391,24.902
1621557626.543,49.316,22.461,28.809,20.996,7.812
1621557626.547,41.992,22.949,25.879,22.461,8.789
1621557626.551,31.250,24.414,25.391,25.391,53.223
1621557626.555,29.785,20.020,20.996,24.414,4.883
1621557626.558,27.832,17.578,23.926,29.297,20.020
1621557626.562,31.738,17.090,29.297,32.715,57.617
1621557626.566,46.387,15.625,28.320,25.879,25.391
1621557626.570,48.340,13.184,28.320,21.484,3.906
1621557626.574,32.227,22.949,30.762,21.484,12.695
1621557626.587,37.598,26.855,29.297,28.320,32.227
1621557626.591,24.414,16.113,27.832,36.133,4.395
1621557626.595,5.371,14.160,24.902,33.691,-11.719
1621557626.599,17.578,13.184,24.414,28.320,-4.883
1621557626.603,28.809,17.090,28.320,32.227,21.973
1621557626.607,32.227,21.973,25.391,33.691,63.965
1621557626.611,22.949,21.484,25.391,29.297,41.504
1621557626.614,20.020,18.555,30.273,34.668,-9.277
1621557626.618,33.691,14.160,27.344,37.109,16.602
1621557626.622,45.410,13.672,23.926,35.156,38.086
1621557626.626,33.203,15.137,26.855,35.156,39.551
1621557626.630,28.320,16.602,29.785,37.109,47.852
1621557626.625,38.086,17.578,32.227,43.945,-8.301
1621557626.629,42.969,19.531,33.203,37.109,-26.855
1621557626.633,44.922,20.020,32.715,32.715,-11.719
1621557626.637,38.574,18.066,34.180,29.297,-30.762
