timestamps,TP9,AF7,AF8,TP10,Right AUX
1620953926.999,22.461,24.414,39.062,24.414,-24.414
1620953927.003,24.414,23.438,42.480,20.996,4.883
1620953927.007,26.855,26.855,36.621,26.367,74.707
1620953927.010,33.691,32.715,26.855,30.273,44.922
1620953927.014,33.203,36.621,31.738,22.461,-30.762
1620953927.018,17.090,37.109,38.086,18.555,9.277
1620953927.022,3.906,30.273,34.668,18.066,30.273
1620953927.026,13.672,34.668,34.668,22.949,35.156
1620953927.022,25.391,40.527,35.645,29.297,8.789
1620953927.026,22.949,33.203,27.832,28.809,-0.977
1620953927.030,22.461,33.691,32.715,25.391,-14.648
1620953927.034,32.227,37.109,41.504,28.809,5.371
1620953927.038,41.992,37.598,40.039,34.180,50.781
1620953927.042,21.484,26.855,33.203,24.902,84.473
1620953927.046,4.395,21.973,33.203,15.137,79.102
1620953927.049,11.719,31.250,36.621,25.391,46.387
1620953927.053,15.137,34.180,36.133,32.715,82.520
1620953927.057,17.090,33.691,33.203,25.391,45.898
1620953927.061,13.184,29.297,32.227,18.066,7.812
1620953927.065,19.531,27.344,32.227,15.137,-8.789
1620953927.078,25.879,30.273,32.227,22.949,1.953
1620953927.082,31.738,29.785,34.668,20.996,72.754
1620953927.086,44.922,25.879,38.086,17.090,20.020
1620953927.090,38.086,28.809,35.156,29.785,-19.043
1620953927.094,50.293,36.621,32.715,50.293,-16.602
1620953927.098,52.734,33.203,39.551,55.176,-26.855
1620953927.102,15.625,23.926,44.922,24.902,26.367
1620953927.105,-4.883,26.855,35.156,14.648,53.223
1620953927.109,12.695,27.832,32.715,31.738,27.832
1620953927.113,23.438,26.367,42.969,18.555,-42.480
1620953927.117,19.531,26.855,42.480,5.859,-39.062
1620953927.121,14.648,24.902,41.992,6.348,43.945
1620953927.133,15.625,23.926,38.574,16.602,14.648
1620953927.137,29.785,25.391,38.086,40.527,3.906
1620953927.141,30.762,26.367,37.598,39.551,29.297
1620953927.145,18.066,24.414,34.180,23.438,-9.766
1620953927.149,15.625,28.320,35.645,26.855,62.988
1620953927.153,24.902,31.250,34.668,42.969,63.477
1620953927.157,24.902,30.762,31.250,39.551,14.160
1620953927.160,16.113,29.785,31.250,22.949,19.531
1620953927.164,18.066,26.855,29.785,23.438,3.906
1620953927.168,28.809,29.297,32.227,32.715,10.254
1620953927.172,29.785,35.645,35.645,31.738,-15.137
1620953927.176,19.531,26.367,32.227,29.785,-32.715
1620953927.171,22.949,24.414,30.273,30.762,48.340
1620953927.175,30.273,29.297,24.414,27.344,62.012
1620953927.179,33.691,18.066,27.832,27.344,93.750
1620953927.183,27.344,18.555,33.691,27.344,102.539
1620953927.187,17.578,25.391,29.297,25.391,33.203
1620953927.191,29.297,26.855,30.762,33.691,4.883
1620953927.195,34.180,25.879,28.320,39.062,13.184
1620953927.198,36.621,24.414,25.391,33.203,75.195
1620953927.202,34.180,29.785,29.297,28.809,15.137
1620953927.206,30.762,32.227,26.367,27.832,-26.367
1620953927.210,34.668,28.809,26.367,36.133,17.578
1620953927.214,29.785,28.809,29.297,34.180,67.383
1620953927.227,22.949,31.250,30.273,22.461,50.293
1620953927.231,23.438,35.156,24.902,24.414,29.297
1620953927.235,27.832,30.762,31.250,37.109,54.688
1620953927.239,25.391,27.344,37.109,39.062,-1.465
1620953927.243,28.809,29.297,33.691,33.691,10.742
1620953927.247,25.879,28.320,37.598,28.320,85.449
1620953927.251,19.531,26.855,34.180,25.879,100.586
1620953927.254,20.508,24.414,33.203,29.297,69.336
1620953927.258,16.113,25.879,36.133,27.832,16.602
1620953927.262,11.719,21.973,32.715,24.414,-7.812
1620953927.266,10.742,20.508,31.738,31.250,0.488
1620953927.270,13.672,28.809,33.203,42.969,5.859
1620953927.265,15.137,26.855,30.762,39.551,31.250
1620953927.269,12.695,28.320,31.738,26.855,0.488
1620953927.273,11.719,30.273,32.715,27.832,15.137
1620953927.277,8.301,27.344,34.668,36.621,38.086
1620953927.281,16.113,27.832,35.645,36.133,-13.184
1620953927.285,19.531,27.344,30.762,29.297,11.230
1620953927.289,7.812,25.391,29.785,20.020,67.871
1620953927.292,30.273,25.391,25.391,30.273,35.156
1620953927.296,61.035,25.879,24.414,56.152,56.641
1620953927.300,31.738,21.973,34.180,36.133,32.715
1620953927.304,7.812,25.391,35.645,10.254,19.043
1620953927.308,7.812,25.879,30.762,9.766,19.043
1620953927.303,7.812,20.508,29.297,16.602,-29.785
1620953927.307,9.766,20.508,29.297,20.508,21.484
1620953927.311,2.441,14.648,32.227,8.789,39.551
1620953927.315,-5.371,10.254,38.086,10.742,40.039
1620953927.319,7.324,15.137,41.016,26.855,31.250
1620953927.323,18.555,14.648,41.504,32.715,9.766
1620953927.327,5.859,15.625,42.969,21.484,41.016
1620953927.330,17.090,18.066,42.969,20.020,57.617
1620953927.334,22.949,15.625,43.945,30.273,50.293
1620953927.338,21.484,18.555,45.898,34.180,16.113
1620953927.342,27.344,21.484,43.457,32.227,20.508
1620953927.346,17.090,27.344,39.062,24.902,-6.836
1620953927.359,22.461,25.391,39.062,24.902,-35.156
1620953927.363,28.809,25.879,41.992,34.668,-9.766
1620953927.367,22.949,29.785,45.410,32.715,30.273
1620953927.371,14.160,26.855,39.551,27.344,11.230
1620953927.375,8.301,25.879,38.574,29.785,-16.602
1620953927.379,12.695,24.902,41.016,32.715,4.395
1620953927.383,14.160,25.879,39.062,26.367,29.297
1620953927.386,14.648,31.250,35.645,20.508,53.711
1620953927.390,24.414,34.180,30.273,24.414,37.598
1620953927.394,34.180,36.621,34.668,35.156,31.738
1620953927.398,37.598,33.691,39.551,39.062,36.133
1620953927.402,31.738,31.250,42.480,27.344,50.293
1620953927.396,31.250,32.227,43.945,29.785,41.992
