timestamps,TP9,AF7,AF8,TP10,Right AUX
1620953423.772,37.109,42.969,-122.070,26.367,-6.836
1620953423.776,28.320,50.293,-142.090,27.832,35.156
1620953423.779,17.090,39.551,-151.367,18.555,35.156
1620953423.783,25.391,41.016,-139.160,27.344,14.160
1620953423.787,24.902,55.664,-129.883,30.762,22.461
1620953423.791,21.973,57.129,-125.000,30.762,-32.227
1620953423.795,29.785,59.082,-116.211,37.109,-16.113
1620953423.788,20.020,60.547,-118.652,21.973,42.480
1620953423.792,29.297,64.941,-108.887,21.973,44.922
1620953423.796,37.598,60.059,-83.008,36.133,8.789
1620953423.800,23.926,60.059,-72.754,30.273,44.434
1620953423.804,12.207,62.500,-82.031,22.949,-3.906
1620953423.808,7.812,46.387,-82.520,19.531,-27.832
1620953423.812,1.953,47.363,-80.078,3.906,40.039
1620953423.815,-2.930,55.176,-67.871,8.301,36.621
1620953423.819,2.930,55.664,-52.246,8.789,41.016
1620953423.823,2.441,58.105,-53.711,-8.789,73.730
1620953423.827,2.441,52.734,-66.406,-12.695,46.875
1620953423.831,9.766,47.363,-63.965,-0.977,13.184
1620953423.844,19.531,53.711,-52.246,5.859,7.812
1620953423.848,29.297,62.500,-42.969,11.719,13.184
1620953423.852,28.809,63.965,-30.762,21.484,25.391
1620953423.856,22.461,53.711,-24.414,29.785,36.133
1620953423.860,15.625,50.781,-28.809,30.762,20.020
1620953423.864,15.137,50.781,-19.531,35.156,-7.324
1620953423.868,9.766,47.363,-13.184,27.832,23.926
1620953423.871,0.000,45.410,-20.996,16.602,40.527
1620953423.875,20.020,47.852,-14.648,40.039,-4.395
1620953423.879,32.227,46.387,-10.742,39.551,12.207
1620953423.883,30.762,39.551,-13.184,23.926,50.781
1620953423.887,24.902,37.598,-8.789,28.320,82.520
1620953423.883,18.555,43.945,3.418,30.762,12.207
1620953423.887,20.996,46.387,4.395,30.762,-32.227
1620953423.891,11.719,42.969,3.418,22.461,-3.906
1620953423.895,11.230,47.363,5.859,24.902,10.742
1620953423.899,13.672,42.480,7.324,32.227,36.621
1620953423.903,5.859,30.273,5.859,21.484,-41.504
1620953423.907,10.742,40.039,7.324,17.090,-14.648
1620953423.910,14.160,38.574,6.836,15.137,-7.324
1620953423.914,12.207,25.391,5.859,13.672,-9.277
1620953423.918,7.324,39.551,10.742,17.090,51.270
1620953423.922,14.160,34.668,14.160,15.625,31.250
1620953423.926,22.461,29.297,5.859,8.301,29.297
1620953423.939,16.602,33.691,-0.977,-2.930,20.020
1620953423.943,20.020,37.598,0.000,-0.488,32.227
1620953423.947,20.508,40.039,-3.418,-3.906,27.832
1620953423.951,10.742,34.668,-0.977,-17.090,45.898
1620953423.955,10.254,31.738,1.953,-5.859,42.969
1620953423.959,13.184,31.738,8.789,6.836,16.602
1620953423.963,12.207,34.180,16.113,7.324,5.859
1620953423.966,16.113,31.250,23.926,12.207,-13.672
1620953423.970,19.531,32.715,31.250,21.973,-7.812
1620953423.974,24.414,36.133,28.809,32.715,41.992
1620953423.978,29.297,32.715,24.902,43.457,43.945
1620953423.982,20.508,32.715,23.438,44.922,11.230
1620953423.975,10.742,33.203,21.973,40.527,30.762
1620953423.979,9.277,37.109,22.461,37.109,46.387
1620953423.983,16.602,35.645,19.531,38.086,68.848
1620953423.987,26.855,34.668,23.926,37.109,45.410
1620953423.991,28.809,38.574,33.203,29.297,-29.297
1620953423.995,23.926,35.645,33.691,33.691,-52.246
1620953423.999,26.855,36.621,38.086,42.480,-39.551
1620953424.002,26.367,38.574,43.945,42.969,24.902
1620953424.006,20.508,31.738,42.480,35.156,16.113
1620953424.010,27.344,31.250,42.480,31.250,-51.270
1620953424.014,33.203,34.668,41.504,34.180,-13.184
1620953424.018,19.043,38.574,35.156,37.109,0.488
1620953424.032,16.602,40.039,33.203,29.785,10.254
1620953424.036,18.066,36.133,32.715,12.207,53.223
1620953424.040,6.836,35.156,31.250,13.184,54.688
1620953424.044,20.996,42.480,34.180,27.832,60.059
1620953424.048,20.508,43.945,33.203,20.020,66.895
1620953424.052,12.695,41.504,34.668,7.812,41.992
1620953424.056,22.461,41.016,42.480,14.648,30.762
1620953424.059,31.250,44.922,47.363,21.484,2.930
1620953424.063,22.949,42.480,41.016,12.207,33.691
1620953424.067,10.742,37.598,29.785,-1.953,40.527
1620953424.071,15.137,38.574,36.621,8.301,20.996
1620953424.075,24.902,36.133,43.945,20.020,57.617
1620953424.070,22.949,38.086,36.133,19.043,53.711
1620953424.074,15.137,41.504,36.133,16.602,29.785
1620953424.078,22.461,40.527,42.969,29.785,29.785
1620953424.082,32.227,40.527,34.180,44.434,46.875
1620953424.086,31.250,37.598,27.344,40.527,21.973
1620953424.090,37.598,35.645,39.062,37.109,-10.254
1620953424.094,24.902,40.527,37.598,26.855,52.246
1620953424.097,17.090,41.992,34.180,30.273,23.926
1620953424.101,34.180,38.574,45.410,39.551,-1.953
1620953424.105,34.668,42.969,50.293,32.227,39.062
1620953424.109,22.461,38.574,40.527,23.926,69.824
1620953424.113,21.484,33.691,27.832,27.344,68.848
1620953424.125,36.621,33.691,30.273,34.668,11.719
1620953424.129,37.598,41.992,36.133,36.133,-5.371
1620953424.133,14.648,40.527,39.062,30.762,23.438
1620953424.137,17.090,42.480,41.016,34.668,-10.742
1620953424.141,36.621,52.246,43.945,40.039,3.418
1620953424.145,45.898,44.434,43.945,36.133,38.086
1620953424.149,37.109,30.762,34.668,19.043,38.086
1620953424.152,16.602,32.715,33.203,8.301,34.668
1620953424.156,12.695,41.504,37.598,19.531,48.340
1620953424.160,12.207,36.621,36.621,12.207,6.836
1620953424.164,2.441,32.715,30.273,0.000,-53.711
1620953424.168,-9.277,32.227,23.438,-4.395,30.273
1620953424.164,-0.488,35.645,19.043,6.348,50.293
1620953424.168,14.648,40.527,27.344,25.879,0.977
1620953424.172,10.254,39.551,29.785,24.414,16.602
1620953424.176,2.441,40.527,23.438,17.578,42.969
1620953424.180,10.742,44.922,31.250,29.297,61.523
1620953424.184,21.973,45.410,37.109,42.480,7.324
1620953424.188,27.344,40.527,35.645,33.691,-66.895
1620953424.191,39.062,46.387,37.598,31.250,-39.551
1620953424.195,28.320,41.016,37.598,31.738,65.918
1620953424.199,18.555,33.691,37.598,30.273,87.402
1620953424.203,27.344,35.645,34.668,33.203,30.762
1620953424.207,21.973,33.691,26.855,18.066,19.043
1620953424.220,23.926,34.180,35.156,16.602,21.484
1620953424.224,39.062,36.621,41.992,33.691,41.504
1620953424.228,34.180,39.551,40.039,34.668,36.621
1620953424.232,35.156,40.039,41.992,22.949,5.371
1620953424.236,29.297,43.945,41.992,20.996,-4.395
1620953424.240,22.949,48.340,40.527,22.949,6.348
1620953424.244,32.715,42.480,35.156,16.602,20.996
1620953424.247,38.574,39.551,37.598,20.020,-39.551
1620953424.251,41.016,40.039,33.691,17.090,-7.324
1620953424.255,38.574,42.480,33.203,26.855,11.230
1620953424.259,28.809,38.086,42.480,38.086,-22.949
1620953424.263,20.996,36.133,37.109,32.227,-31.250
1620953424.257,25.391,42.969,33.203,23.926,-30.762
1620953424.261,22.461,40.039,30.762,21.484,6.836
1620953424.265,20.020,37.109,28.320,30.762,18.555
1620953424.269,23.926,37.109,31.250,35.645,5.859
1620953424.273,11.719,36.133,30.762,19.531,30.273
1620953424.277,9.277,33.203,31.250,12.695,42.480
1620953424.281,12.695,31.250,37.109,23.926,59.570
1620953424.284,15.137,35.645,37.598,42.480,50.781
1620953424.288,17.090,35.156,42.969,53.711,15.137
1620953424.292,9.766,31.250,40.527,37.109,44.434
1620953424.296,21.484,33.691,39.062,29.785,44.434
1620953424.300,35.156,32.227,42.969,33.691,-39.062
1620953424.313,40.527,31.738,43.945,31.250,-44.922
1620953424.317,27.344,35.645,41.504,16.602,55.176
1620953424.321,19.531,34.180,36.133,13.672,79.102
1620953424.325,32.715,30.762,37.598,23.438,40.527
1620953424.329,30.762,34.668,37.598,31.738,47.363
1620953424.333,25.391,33.691,38.574,26.855,77.637
1620953424.337,29.785,31.738,37.598,24.414,35.156
