timestamps,TP9,AF7,AF8,TP10
1621565073.641,1.953,-33.203,-20.508,-20.020
1621565073.645,-38.574,-29.785,-21.973,-45.410
1621565073.649,-41.504,-27.344,-26.855,-41.992
1621565073.653,-4.395,-30.762,-25.391,-16.602
1621565073.657,-5.859,-27.832,-26.367,-20.508
1621565073.661,-39.062,-25.879,-28.320,-53.223
1621565073.665,-48.828,-28.809,-24.414,-52.246
1621565073.669,-29.785,-31.738,-26.855,-22.461
1621565073.673,-10.254,-35.156,-28.320,-14.160
1621565073.677,-35.156,-33.691,-22.461,-58.105
1621565073.681,-38.086,-29.785,-18.555,-63.477
1621565073.685,-13.184,-30.273,-18.555,-37.109
1621565073.689,4.395,-30.762,-28.320,-27.344
1621565073.693,-15.137,-30.762,-32.715,-52.734
1621565073.697,-43.945,-33.691,-27.344,-70.312
1621565073.701,-24.414,-24.902,-23.926,-37.109
1621565073.705,8.301,-22.949,-22.949,-16.113
1621565073.708,-8.301,-32.227,-23.438,-35.645
1621565073.712,-39.551,-35.645,-23.438,-58.594
1621565073.716,-32.227,-39.551,-24.414,-54.688
1621565073.720,-1.465,-37.109,-27.344,-19.043
1621565073.724,-8.301,-35.156,-27.344,-33.691
1621565073.728,-34.668,-35.156,-26.367,-58.105
1621565073.732,-27.344,-32.227,-28.809,-42.480
1621565073.736,-10.742,-28.809,-29.785,-21.484
1621565073.740,5.371,-30.273,-29.785,-17.578
1621565073.744,-21.484,-30.273,-32.715,-35.645
1621565073.748,-36.621,-29.297,-28.320,-38.574
1621565073.752,-14.160,-28.320,-25.879,-21.973
1621565073.756,5.859,-28.809,-31.250,-5.859
1621565073.760,-16.602,-34.180,-31.250,-39.551
1621565073.764,-39.062,-36.133,-25.879,-55.176
1621565073.768,-28.809,-33.691,-26.855,-41.504
1621565073.772,-1.465,-32.227,-27.344,-23.926
1621565073.776,-12.695,-33.691,-24.902,-30.273
1621565073.779,-45.898,-34.180,-29.785,-59.570
1621565073.783,-39.551,-30.762,-36.621,-65.430
1621565073.787,-13.184,-29.297,-34.668,-35.645
1621565073.791,-3.418,-30.762,-28.809,-18.066
1621565073.795,-39.062,-33.203,-29.297,-49.805
1621565073.799,-48.828,-37.598,-29.785,-51.758
1621565073.803,-26.367,-38.574,-27.344,-30.273
1621565073.807,-17.578,-39.062,-24.414,-25.879
1621565073.811,-44.434,-36.621,-24.902,-52.246
1621565073.815,-63.965,-38.574,-29.785,-62.988
1621565073.819,-34.180,-41.992,-29.785,-35.156
1621565073.823,-3.906,-39.062,-27.344,-13.184
1621565073.827,-16.602,-39.551,-29.785,-41.992
1621565073.831,-37.109,-36.133,-29.297,-58.105
1621565073.835,-42.969,-33.203,-23.926,-41.504
1621565073.839,-20.020,-33.691,-25.879,-14.160
1621565073.843,-18.066,-29.297,-23.926,-24.414
1621565073.847,-29.297,-29.297,-16.113,-41.504
1621565073.850,-23.926,-30.762,-21.484,-35.156
1621565073.854,-2.441,-30.273,-23.926,-19.043
1621565073.858,2.930,-33.691,-22.949,-11.230
1621565073.862,-33.691,-34.668,-26.855,-39.062
1621565073.866,-45.898,-36.621,-31.738,-48.340
1621565073.870,-25.879,-37.598,-36.621,-25.879
1621565073.874,-8.789,-31.738,-29.297,-12.207
1621565073.878,-22.949,-25.879,-24.414,-38.086
1621565073.882,-44.434,-24.414,-27.832,-47.852
1621565073.886,-25.879,-22.949,-27.832,-37.109
1621565073.890,5.859,-25.879,-31.250,-13.184
1621565073.894,-18.555,-34.180,-29.785,-35.645
1621565073.898,-41.992,-32.715,-29.785,-58.594
1621565073.902,-39.062,-28.809,-35.156,-50.293
1621565073.906,-11.230,-30.762,-31.738,-32.715
1621565073.910,-0.488,-29.785,-25.879,-34.180
1621565073.914,-36.621,-30.273,-25.879,-58.594
1621565073.918,-45.898,-29.297,-24.902,-62.012
1621565073.921,-11.230,-27.344,-22.949,-34.180
1621565073.925,4.395,-25.879,-21.973,-21.973
1621565073.929,-24.414,-18.066,-20.508,-46.387
1621565073.933,-40.039,-22.949,-22.461,-58.105
1621565073.937,-12.207,-22.949,-25.879,-32.715
1621565073.941,20.020,-15.137,-24.414,0.000
1621565073.945,-8.301,-16.113,-27.344,-26.855
1621565073.949,-37.598,-17.090,-29.785,-57.129
1621565073.953,-30.273,-25.391,-33.691,-45.410
1621565073.957,-12.695,-28.320,-34.668,-24.414
1621565073.961,-29.297,-24.902,-31.250,-41.504
1621565073.965,-56.641,-25.879,-27.344,-56.152
1621565073.969,-56.641,-25.391,-23.926,-48.828
1621565073.973,-20.508,-27.832,-24.902,-18.066
1621565073.977,-13.672,-30.762,-29.297,-19.043
1621565073.981,-44.922,-33.691,-30.762,-50.781
1621565073.985,-49.316,-29.785,-28.320,-48.340
1621565073.989,-29.297,-25.879,-28.320,-18.066
1621565073.992,-11.719,-24.902,-28.809,-9.766
1621565073.996,-41.504,-24.414,-25.879,-42.480
1621565074.000,-55.664,-21.973,-20.508,-50.293
1621565074.004,-28.809,-25.879,-20.020,-33.203
1621565074.008,-6.348,-29.785,-21.484,-9.277
1621565074.012,-26.855,-22.461,-20.508,-30.273
1621565074.016,-48.340,-21.484,-25.391,-45.898
1621565074.020,-37.598,-20.508,-25.391,-32.227
1621565074.024,-22.949,-21.973,-26.367,-21.973
1621565074.028,-29.785,-25.391,-26.367,-34.180
1621565074.032,-50.781,-21.973,-18.555,-42.969
1621565074.036,-51.758,-22.461,-20.996,-42.969
1621565074.040,-18.066,-24.902,-26.367,-22.949
1621565074.044,-6.836,-21.973,-22.949,-16.602
1621565074.048,-36.621,-23.438,-19.531,-45.898
1621565074.052,-51.758,-27.344,-20.996,-54.688
1621565074.056,-19.531,-19.531,-21.973,-20.020
1621565074.060,4.883,-18.555,-20.996,-2.930
1621565074.063,-29.785,-23.438,-23.926,-40.527
1621565074.067,-41.016,-22.461,-22.949,-48.828
1621565074.071,-26.855,-21.973,-20.020,-26.367
1621565074.075,-7.324,-23.438,-24.414,-0.488
1621565074.079,-25.391,-27.344,-28.809,-38.086
1621565074.083,-56.152,-28.320,-32.227,-67.871
1621565074.087,-37.109,-23.926,-27.832,-40.527
1621565074.091,1.465,-21.973,-26.367,-11.230
1621565074.095,-10.254,-21.484,-29.785,-32.227
1621565074.099,-38.574,-23.438,-31.250,-56.152
1621565074.103,-35.156,-28.320,-29.785,-38.086
1621565074.107,-6.348,-25.879,-26.367,-9.277
1621565074.111,0.977,-22.461,-25.391,-7.324
1621565074.115,-39.551,-24.414,-25.391,-41.992
1621565074.119,-53.223,-26.367,-24.902,-52.734
1621565074.123,-29.785,-27.832,-28.320,-25.391
1621565074.127,-0.488,-30.273,-23.926,-8.789
1621565074.131,-17.578,-27.344,-24.414,-39.551
1621565074.134,-41.016,-28.320,-28.809,-47.363
1621565074.138,-33.691,-33.203,-29.297,-38.086
1621565074.142,-8.301,-32.227,-26.855,-19.043
1621565074.146,-17.578,-28.809,-27.832,-30.762
1621565074.150,-49.316,-28.809,-30.273,-56.152
1621565074.154,-41.504,-29.785,-31.250,-36.133
1621565074.158,-3.418,-27.832,-28.320,-0.977
1621565074.162,-10.254,-25.879,-25.879,-20.020
1621565074.166,-48.828,-27.832,-30.273,-47.852
1621565074.170,-45.410,-33.203,-31.250,-41.016
1621565074.174,-15.137,-33.203,-35.156,-22.949
1621565074.178,-11.719,-29.297,-36.133,-25.391
1621565074.182,-41.016,-29.297,-34.180,-53.223
1621565074.186,-50.781,-30.273,-40.527,-53.711
1621565074.190,-30.762,-30.762,-40.527,-26.367
1621565074.194,-8.789,-29.785,-34.668,-5.859
1621565074.198,-33.203,-29.297,-33.691,-32.227
1621565074.202,-53.711,-26.855,-32.715,-50.293
1621565074.205,-40.527,-24.902,-28.320,-34.180
1621565074.209,-17.090,-22.949,-24.902,-15.625
1621565074.213,-28.320,-25.391,-24.902,-36.133
1621565074.217,-56.641,-32.715,-28.809,-50.293
1621565074.221,-52.734,-35.156,-34.668,-43.945
1621565074.225,-16.602,-27.344,-32.227,-15.625
1621565074.229,-8.789,-26.855,-31.250,-15.625
1621565074.233,-33.691,-31.738,-29.297,-46.875
1621565074.237,-33.691,-27.344,-26.855,-47.852
1621565074.241,-16.113,-26.855,-27.832,-19.043
1621565074.245,-13.672,-22.461,-27.832,-16.602
1621565074.249,-39.062,-18.555,-28.320,-54.688
1621565074.253,-46.875,-26.855,-28.809,-49.805
1621565074.257,-29.785,-30.762,-29.297,-26.367
1621565074.261,-12.207,-29.785,-27.344,-11.719
1621565074.265,-31.250,-31.738,-27.832,-31.738
1621565074.269,-45.898,-29.297,-26.855,-41.016
1621565074.273,-37.109,-25.879,-25.879,-28.320
1621565074.276,-13.672,-27.344,-24.902,-9.277
1621565074.280,-29.297,-31.250,-28.320,-29.785
1621565074.284,-55.176,-30.762,-30.762,-54.199
1621565074.288,-50.293,-28.809,-29.785,-47.363
1621565074.292,-31.738,-30.273,-32.227,-13.184
1621565074.296,-35.645,-33.203,-35.645,-6.836
1621565074.300,-66.406,-33.203,-33.691,-39.062
1621565074.304,-62.988,-28.320,-31.250,-43.457
1621565074.308,-37.109,-26.855,-31.738,-18.066
1621565074.312,-20.508,-28.320,-31.738,-6.836
1621565074.316,-39.551,-25.391,-26.855,-35.156
1621565074.320,-55.176,-22.949,-21.973,-35.645
1621565074.324,-42.480,-25.391,-25.391,-20.508
1621565074.328,-20.508,-34.180,-32.715,-11.230
1621565074.332,-40.039,-35.645,-30.762,-31.250
1621565074.336,-67.383,-30.273,-26.367,-38.574
1621565074.340,-55.664,-23.438,-24.902,-35.156
1621565074.344,-18.555,-20.996,-22.949,-11.719
1621565074.347,-35.645,-27.832,-25.879,-25.879
1621565074.351,-62.988,-28.320,-31.250,-43.457
1621565074.355,-37.109,-26.855,-31.738,-18.066
1621565074.359,-20.508,-28.320,-31.738,-6.836
1621565074.363,-39.551,-25.391,-26.855,-35.156
1621565074.367,-55.176,-22.949,-21.973,-35.645
1621565074.371,-42.480,-25.391,-25.391,-20.508
1621565074.375,-20.508,-34.180,-32.715,-11.230
1621565074.379,-40.039,-35.645,-30.762,-31.250
1621565074.383,-67.383,-30.273,-26.367,-38.574
1621565074.387,-55.664,-23.438,-24.902,-35.156
1621565074.391,-18.555,-20.996,-22.949,-11.719
1621565074.395,-35.645,-27.832,-25.879,-25.879
1621565074.399,-60.547,-22.461,-24.902,-45.410
1621565074.403,-46.387,-24.902,-26.367,-40.527
1621565074.407,-21.484,-25.391,-25.391,-12.207
1621565074.411,-19.531,-22.949,-21.973,0.000
1621565074.415,-45.410,-25.391,-21.973,-40.039
1621565074.418,-46.387,-21.484,-20.508,-41.504
1621565074.422,-33.203,-20.508,-22.461,-15.137
1621565074.426,-14.160,-17.578,-23.926,-11.719
1621565074.430,-41.992,-17.090,-27.344,-40.039
1621565074.434,-62.012,-22.949,-29.297,-46.387
1621565074.438,-41.016,-26.855,-26.855,-29.785
1621565074.442,-20.508,-24.902,-28.809,-9.277
1621565074.446,-33.691,-27.832,-33.691,-27.832
1621565074.450,-58.105,-25.879,-33.691,-45.898
1621565074.454,-50.781,-20.508,-30.273,-26.855
1621565074.458,-16.602,-20.996,-25.879,-1.465
1621565074.462,-21.973,-24.414,-22.949,-14.648
1621565074.466,-55.664,-25.879,-24.902,-39.551
1621565074.470,-59.570,-22.461,-29.297,-44.434
1621565074.474,-30.273,-21.973,-30.762,-24.414
1621565074.478,-9.766,-21.484,-25.391,-8.301
1621565074.482,-43.945,-21.484,-23.926,-32.715
1621565074.486,-63.477,-25.391,-29.785,-47.363
1621565074.489,-38.086,-24.414,-30.273,-22.949
1621565074.493,-11.719,-21.973,-24.902,-2.930
1621565074.497,-32.227,-21.484,-25.879,-37.109
1621565074.501,-62.012,-20.996,-28.320,-61.523
1621565074.505,-51.758,-22.949,-24.902,-43.457
1621565074.509,-12.207,-20.020,-28.809,-14.648
1621565074.513,-17.578,-16.113,-32.227,-31.250
1621565074.517,-50.781,-20.996,-25.879,-54.199
1621565074.521,-45.410,-20.996,-23.926,-44.922
1621565074.525,-13.184,-18.066,-24.414,-15.137
1621565074.529,-20.508,-20.020,-25.879,-30.273
1621565074.533,-59.570,-21.484,-28.809,-59.082
1621565074.537,-54.688,-21.484,-28.320,-50.781
1621565074.541,-28.320,-24.414,-28.320,-34.180
1621565074.545,-20.996,-24.414,-28.809,-32.227
1621565074.549,-38.574,-21.973,-28.320,-45.410
1621565074.553,-58.105,-21.973,-27.832,-50.293
1621565074.557,-44.922,-17.090,-25.879,-41.504
1621565074.560,-21.973,-15.625,-26.367,-20.020
1621565074.564,-41.992,-21.484,-27.344,-35.156
1621565074.568,-59.570,-17.578,-24.414,-50.293
1621565074.572,-41.016,-14.160,-25.879,-35.645
1621565074.576,-5.371,-17.090,-25.391,-8.301
1621565074.580,-16.113,-17.578,-22.949,-31.250
1621565074.584,-42.480,-17.578,-27.344,-57.617
1621565074.588,-34.668,-18.555,-28.809,-51.758
1621565074.592,-6.836,-15.625,-28.320,-28.320
1621565074.596,-0.488,-9.277,-27.832,-25.391
1621565074.600,-27.832,-7.324,-26.855,-50.781
1621565074.604,-41.992,-11.719,-26.855,-54.688
1621565074.608,-17.578,-12.695,-25.879,-20.508
1621565074.612,6.836,-11.230,-22.949,-1.465
1621565074.616,-27.344,-16.113,-20.996,-32.227
1621565074.620,-49.316,-17.578,-22.461,-43.945
1621565074.624,-27.344,-17.090,-27.344,-21.484
1621565074.628,-8.301,-16.602,-27.344,-16.113
1621565074.631,-27.344,-13.184,-26.855,-37.109
1621565074.635,-43.457,-16.113,-29.297,-43.457
1621565074.639,-32.227,-20.020,-31.738,-32.715
1621565074.643,-7.812,-19.531,-30.762,-11.230
1621565074.647,-10.742,-15.625,-21.973,-20.020
1621565074.651,-41.504,-10.254,-20.508,-52.734
1621565074.655,-41.504,-10.742,-25.391,-47.852
1621565074.659,-12.695,-11.719,-24.902,-10.254
1621565074.663,-10.254,-9.277,-20.996,-20.508
1621565074.667,-45.898,-12.207,-22.949,-48.340
1621565074.671,-51.270,-18.066,-22.949,-40.039
1621565074.675,-24.414,-19.531,-24.414,-25.391
1621565074.679,-4.395,-15.137,-30.273,-12.695
1621565074.683,-23.926,-10.742,-27.344,-38.574
1621565074.687,-43.945,-15.137,-25.879,-49.316
1621565074.691,-27.344,-16.113,-23.926,-27.344
1621565074.695,-0.488,-12.207,-21.484,-4.395
1621565074.699,-21.484,-17.090,-24.902,-26.855
1621565074.702,-49.805,-20.508,-26.367,-52.246
1621565074.706,-47.852,-18.555,-24.902,-40.039
1621565074.710,-22.949,-15.625,-24.902,-20.996
1621565074.714,-29.785,-14.648,-26.855,-35.645
1621565074.718,-54.688,-12.695,-28.320,-53.711
1621565074.722,-50.781,-17.090,-27.832,-52.246
1621565074.726,-19.531,-19.531,-29.297,-33.691
1621565074.730,-11.230,-16.602,-23.926,-24.902
1621565074.734,-43.457,-18.066,-18.555,-52.734
1621565074.738,-50.781,-16.113,-22.461,-65.430
1621565074.742,-24.414,-13.184,-21.484,-35.156
1621565074.746,3.418,-16.602,-20.508,-16.113
1621565074.750,-28.320,-16.602,-25.879,-56.641
1621565074.754,-52.246,-16.602,-30.762,-64.941
1621565074.758,-34.180,-21.484,-30.273,-39.551
1621565074.762,-8.789,-19.531,-30.762,-25.391
1621565074.766,-21.973,-19.531,-33.691,-46.875
1621565074.770,-47.852,-22.949,-31.250,-63.477
1621565074.773,-40.527,-22.949,-26.855,-39.551
1621565074.777,-5.859,-19.531,-26.855,-19.531
1621565074.781,3.418,-15.137,-25.879,-31.250
1621565074.785,-28.320,-20.020,-27.344,-50.781
1621565074.789,-39.062,-19.531,-30.273,-46.387
1621565074.793,-18.555,-19.531,-28.809,-19.043
1621565074.797,-13.672,-19.531,-26.855,-8.301
1621565074.801,-41.016,-13.672,-26.367,-30.762
1621565074.805,-48.828,-11.719,-28.809,-40.039
1621565074.809,-23.926,-14.648,-28.320,-21.484
1621565074.813,5.371,-11.230,-25.879,0.977
1621565074.817,-18.555,-8.789,-29.297,-26.855
1621565074.821,-42.969,-10.742,-33.203,-44.922
1621565074.825,-25.879,-10.254,-31.738,-27.832
1621565074.829,-4.883,-13.672,-31.738,-7.812
1621565074.833,-29.297,-16.113,-32.715,-31.738
1621565074.837,-58.105,-19.043,-30.762,-56.641
1621565074.841,-43.457,-24.902,-32.227,-50.781
1621565074.844,-23.438,-25.391,-30.762,-28.809
1621565074.848,-24.414,-23.926,-29.785,-27.832
1621565074.852,-48.340,-26.367,-32.715,-57.129
1621565074.856,-60.059,-20.996,-35.156,-62.012
1621565074.860,-31.250,-19.043,-38.086,-34.668
1621565074.864,-17.578,-21.484,-34.668,-33.691
1621565074.868,-43.945,-22.461,-24.414,-55.176
1621565074.872,-54.199,-21.484,-23.926,-55.176
1621565074.876,-38.574,-17.090,-25.391,-38.574
1621565074.880,-8.301,-13.672,-22.461,-13.184
1621565074.884,-28.809,-13.184,-23.926,-34.668
1621565074.888,-60.059,-14.160,-26.367,-57.617
1621565074.892,-49.316,-17.578,-31.250,-47.363
1621565074.896,-26.367,-18.066,-34.180,-19.043
1621565074.900,-24.414,-14.648,-31.250,-26.855
1621565074.904,-48.340,-16.113,-28.809,-52.734
1621565074.908,-50.293,-17.090,-30.273,-43.945
1621565074.912,-18.066,-22.461,-34.180,-16.602
1621565074.915,-9.766,-20.508,-28.809,-20.020
1621565074.919,-36.621,-21.973,-24.414,-38.086
1621565074.923,-44.922,-23.438,-22.949,-38.574
1621565074.927,-20.508,-15.137,-25.391,-26.855
1621565074.931,-9.766,-14.160,-26.855,-17.578
1621565074.935,-37.598,-17.090,-26.367,-37.109
1621565074.939,-50.781,-22.461,-26.367,-56.152
1621565074.943,-35.156,-27.832,-28.320,-41.016
1621565074.947,-7.812,-26.855,-28.809,-16.113
1621565074.951,-26.367,-26.367,-25.391,-43.457
1621565074.955,-53.223,-24.902,-24.414,-60.059
1621565074.959,-48.340,-23.926,-26.855,-49.805
1621565074.963,-14.160,-19.043,-26.855,-17.578
1621565074.967,-17.090,-16.602,-22.461,-25.391
1621565074.971,-49.316,-21.973,-23.438,-61.523
1621565074.975,-41.016,-23.438,-25.391,-51.270
1621565074.979,-14.648,-19.043,-21.973,-24.414
1621565074.983,-22.949,-17.090,-20.996,-36.621
1621565074.986,-59.082,-22.949,-27.832,-64.941
1621565074.990,-64.453,-27.832,-29.297,-65.918
1621565074.994,-40.039,-20.996,-23.926,-43.457
1621565074.998,-15.625,-19.043,-21.484,-20.996
1621565075.002,-56.152,-23.438,-26.367,-52.734
1621565075.006,-73.242,-20.020,-28.809,-59.082
1621565075.010,-37.109,-17.578,-25.879,-30.273
1621565075.014,-14.160,-16.602,-30.273,-20.020
1621565075.018,-41.504,-24.414,-32.227,-50.781
1621565075.022,-76.172,-26.855,-27.344,-73.242
1621565075.026,-59.082,-20.996,-28.809,-49.805
1621565075.030,-22.461,-21.973,-33.691,-14.160
1621565075.034,-22.949,-19.043,-27.832,-20.996
1621565075.038,-51.758,-18.066,-25.879,-44.434
1621565075.042,-59.082,-20.996,-31.738,-44.434
1621565075.046,-36.133,-24.902,-30.273,-17.578
1621565075.050,-20.508,-26.367,-25.879,-10.742
1621565075.054,-39.551,-24.414,-26.367,-38.574
1621565075.057,-48.340,-18.066,-26.855,-37.109
1621565075.061,-22.461,-16.113,-24.414,-7.324
1621565075.065,0.488,-13.672,-23.438,2.441
1621565075.069,-31.738,-13.672,-23.926,-33.203
1621565075.073,-50.293,-15.137,-23.926,-40.527
1621565075.077,-35.645,-12.695,-27.344,-25.391
1621565075.081,-17.090,-17.578,-27.344,-7.324
1621565075.085,-21.973,-20.020,-23.438,-17.090
1621565075.089,-47.363,-21.484,-28.809,-46.387
1621565075.093,-50.293,-19.043,-27.832,-40.527
1621565075.097,-19.043,-12.695,-21.484,-9.277
1621565075.101,-23.438,-14.160,-25.391,-13.672
1621565075.105,-46.875,-11.719,-29.297,-39.551
1621565075.109,-41.504,-11.719,-27.832,-43.457
1621565075.113,-21.484,-14.160,-25.391,-13.672
1621565075.117,-19.531,-15.137,-27.344,-18.066
1621565075.121,-49.805,-18.066,-27.344,-47.363
1621565075.125,-67.383,-20.508,-28.320,-51.270
1621565075.128,-41.992,-20.508,-32.715,-33.203
1621565075.132,-3.418,-19.531,-31.250,-13.184
1621565075.136,-27.344,-14.648,-26.367,-38.086
1621565075.140,-52.734,-12.207,-26.367,-53.223
1621565075.144,-42.480,-15.137,-29.297,-33.691
1621565075.148,-17.578,-17.090,-29.297,-13.184
1621565075.152,-23.926,-17.578,-31.738,-37.598
1621565075.156,-54.688,-19.043,-31.250,-53.223
1621565075.160,-47.852,-20.020,-26.367,-43.457
1621565075.164,-11.230,-21.973,-24.414,-12.207
1621565075.168,-4.395,-22.461,-25.879,-9.277
1621565075.172,-43.457,-22.949,-28.320,-48.828
1621565075.176,-48.340,-25.879,-28.809,-39.062
1621565075.180,-27.832,-30.762,-30.762,-11.719
1621565075.184,-12.207,-29.297,-31.738,-12.207
1621565075.188,-40.039,-25.391,-30.762,-42.969
1621565075.192,-59.570,-23.438,-30.273,-55.176
1621565075.196,-41.992,-20.996,-30.762,-38.086
1621565075.199,-18.066,-17.090,-29.785,-18.555
1621565075.203,-27.832,-17.578,-31.250,-39.551
1621565075.207,-50.781,-20.508,-31.250,-56.641
1621565075.211,-38.574,-21.484,-31.250,-44.434
1621565075.215,-6.836,-21.973,-33.691,-16.602
1621565075.219,-7.812,-22.949,-31.738,-20.508
1621565075.223,-47.363,-21.973,-31.738,-47.363
1621565075.227,-56.152,-22.949,-31.738,-38.574
1621565075.231,-23.926,-24.414,-33.203,-10.254
1621565075.235,-31.738,-25.391,-39.551,-21.484
1621565075.239,-58.105,-27.832,-39.062,-52.734
1621565075.243,-55.664,-26.367,-35.645,-56.641
1621565075.247,-36.621,-22.949,-34.180,-38.574
1621565075.251,-14.648,-23.926,-34.668,-17.090
1621565075.255,-36.621,-21.973,-36.133,-40.039
1621565075.259,-53.223,-18.555,-31.738,-50.781
1621565075.263,-40.527,-20.996,-31.250,-38.086
1621565075.266,-17.578,-19.043,-35.645,-17.090
1621565075.270,-20.996,-14.648,-30.273,-30.762
1621565075.274,-40.039,-23.926,-26.855,-44.922
1621565075.278,-43.457,-31.250,-27.344,-36.133
1621565075.282,-14.160,-24.902,-28.320,-11.230
1621565075.286,-3.906,-20.020,-24.902,-13.672
1621565075.290,-30.762,-18.555,-22.949,-36.621
1621565075.294,-25.879,-20.996,-21.973,-23.438
1621565075.298,-9.277,-26.855,-25.879,-11.230
1621565075.302,-11.719,-24.414,-32.227,-22.949
1621565075.306,-35.645,-19.043,-28.809,-42.969
1621565075.310,3.418,-16.113,-23.438,-16.602
1621565075.314,-12.695,-13.184,-19.531,-23.438
1621565075.318,-52.246,-14.160,-20.996,-49.805
1621565075.322,-35.156,-21.484,-27.832,-44.434
1621565075.326,-17.090,-27.832,-27.344,-20.020
1621565075.330,-26.855,-29.785,-28.320,-37.598
1621565075.334,-62.500,-28.320,-33.203,-66.895
1621565075.337,-55.664,-18.066,-35.645,-53.223
1621565075.341,-9.766,-17.090,-32.715,-17.578
1621565075.345,-13.184,-25.879,-30.762,-20.996
1621565075.349,-47.363,-23.438,-36.133,-53.711
1621565075.353,-52.734,-20.020,-36.621,-59.570
1621565075.357,-22.949,-21.484,-30.762,-35.156
1621565075.361,-10.742,-21.973,-32.227,-20.020
1621565075.365,-44.434,-22.949,-32.715,-47.852
1621565075.369,-55.664,-21.484,-29.297,-61.523
1621565075.373,-43.945,-21.973,-27.832,-45.898
1621565075.377,-17.578,-24.902,-24.902,-25.391
1621565075.381,-39.062,-24.902,-27.344,-47.363
1621565075.385,-65.430,-22.461,-30.273,-65.430
1621565075.389,-58.105,-22.461,-25.879,-50.293
1621565075.393,-31.250,-25.391,-26.367,-20.996
1621565075.397,-29.297,-26.367,-31.250,-40.039
1621565075.401,-55.664,-27.344,-29.785,-69.824
1621565075.405,-53.223,-24.414,-28.809,-63.965
1621565075.408,-21.973,-21.484,-32.227,-38.086
1621565075.412,-5.859,-16.113,-29.785,-26.367
