timestamps,TP9,AF7,AF8,TP10,Right AUX
1621213166.422,-10.742,-15.137,-49.316,-29.297,0.000
1621213166.426,-22.949,-12.695,-60.547,-38.574,0.000
1621213166.430,-18.555,-21.484,-57.129,-28.809,0.000
1621213166.434,-12.207,-20.020,-48.828,-20.508,0.000
1621213166.438,12.207,-11.719,-46.387,-12.695,0.000
1621213166.442,7.812,-8.789,-44.434,-15.137,0.000
1621213166.446,-14.648,-12.207,-44.922,-20.020,0.000
1621213166.450,-14.160,-20.508,-50.293,-24.902,0.000
1621213166.454,-12.695,-16.602,-53.223,-30.762,0.000
1621213166.457,2.441,-7.324,-47.852,-14.648,0.000
1621213166.461,5.859,-11.719,-45.898,0.977,0.000
1621213166.465,-4.883,-17.578,-38.574,4.883,0.000
1621213166.469,-11.230,-14.648,-39.062,-0.977,0.000
1621213166.473,-4.395,-13.184,-47.363,-6.836,0.000
1621213166.477,1.465,-11.719,-44.922,-2.441,0.000
1621213166.481,0.000,-11.719,-42.969,1.465,0.000
1621213166.485,2.441,-15.137,-38.574,8.301,0.000
1621213166.489,11.230,-14.648,-34.668,6.836,0.000
1621213166.493,11.719,-16.602,-39.551,6.348,0.000
1621213166.496,7.324,-16.113,-41.992,7.324,0.000
1621213166.500,3.906,-19.043,-41.992,0.488,0.000
1621213166.504,-7.812,-26.367,-47.363,-8.789,0.000
1621213166.508,-6.836,-24.902,-50.293,-10.254,0.000
1621213166.512,2.441,-20.508,-51.758,-5.859,0.000
1621213166.516,9.277,-18.066,-43.945,1.953,0.000
1621213166.520,6.348,-19.531,-41.992,0.000,0.000
1621213166.524,-5.371,-20.020,-45.898,-8.301,0.000
1621213166.528,1.465,-18.555,-37.598,-8.301,0.000
1621213166.532,1.953,-23.438,-35.645,-6.836,0.000
1621213166.536,-12.207,-29.297,-42.969,-13.184,0.000
1621213166.539,-7.812,-33.203,-37.598,-25.879,0.000
1621213166.543,-7.812,-28.809,-31.250,-14.160,0.000
1621213166.547,-7.812,-20.996,-31.738,-1.953,0.000
1621213166.551,0.977,-22.461,-25.879,-0.977,0.000
1621213166.555,11.230,-27.344,-27.832,-4.883,0.000
1621213166.559,7.812,-31.250,-32.227,-1.953,0.000
1621213166.563,-4.883,-35.645,-34.668,0.000,0.000
1621213166.567,1.465,-34.668,-37.598,8.301,0.000
1621213166.571,12.207,-29.297,-34.180,10.254,0.000
1621213166.575,3.906,-30.273,-39.062,2.930,0.000
1621213166.579,16.602,-26.367,-35.156,17.090,0.000
1621213166.582,25.879,-25.391,-26.855,35.645,0.000
1621213166.586,0.977,-33.691,-27.832,25.391,0.000
1621213166.590,2.930,-33.203,-33.203,4.883,0.000
1621213166.594,4.395,-35.645,-43.945,-1.953,0.000
1621213166.598,1.465,-37.109,-47.363,0.977,0.000
1621213166.602,10.254,-28.809,-36.621,12.695,0.000
1621213166.606,10.254,-29.297,-32.227,9.277,0.000
1621213166.610,17.090,-32.715,-30.273,5.859,0.000
1621213166.614,9.277,-36.133,-34.180,11.230,0.000
1621213166.618,9.766,-30.273,-33.691,14.160,0.000
1621213166.621,18.066,-26.367,-23.926,10.742,0.000
1621213166.625,15.137,-30.273,-21.484,5.859,0.000
1621213166.629,8.789,-29.785,-20.508,14.160,0.000
1621213166.633,-0.488,-33.203,-21.484,10.742,0.000
1621213166.637,2.441,-27.832,-25.391,2.930,0.000
1621213166.641,1.465,-22.949,-25.879,-1.465,0.000
1621213166.645,0.977,-24.414,-33.691,-15.625,0.000
1621213166.649,-2.441,-15.625,-36.621,-17.090,0.000
1621213166.653,-5.859,-14.160,-36.133,-13.184,0.000
1621213166.657,6.348,-23.438,-34.668,-10.742,0.000
1621213166.661,16.113,-18.555,-27.832,5.371,0.000
1621213166.664,24.902,-14.648,-24.902,20.508,0.000
1621213166.668,13.672,-22.949,-36.621,-2.930,0.000
1621213166.672,-4.395,-22.949,-38.574,-12.207,0.000
1621213166.676,-5.859,-22.949,-32.227,2.441,0.000
1621213166.680,2.441,-20.020,-34.668,-4.883,0.000
1621213166.684,-5.859,-20.996,-32.227,-14.160,0.000
1621213166.688,-10.742,-27.344,-31.250,-20.020,0.000
1621213166.692,-11.719,-28.320,-34.180,-26.855,0.000
1621213166.696,-0.488,-22.461,-29.785,-15.137,0.000
1621213166.700,8.301,-13.672,-27.832,-7.812,0.000
1621213166.704,0.000,-17.578,-33.691,-29.785,0.000
1621213166.707,-5.371,-22.461,-28.320,-23.926,0.000
1621213166.711,-20.996,-20.996,-16.602,-14.648,0.000
1621213166.715,-27.832,-17.578,-18.555,-22.461,0.000
1621213166.719,-16.602,-13.184,-22.461,-17.578,0.000
1621213166.723,-23.438,-13.184,-15.137,-18.555,0.000
1621213166.727,-46.875,-15.625,-13.184,-34.668,0.000
1621213166.731,-54.199,-18.066,-18.555,-39.551,0.000
1621213166.735,-36.133,-18.066,-16.113,-24.414,0.000
1621213166.739,-27.344,-19.043,-13.672,-19.531,0.000
1621213166.743,-35.156,-24.902,-8.301,-29.785,0.000
1621213166.746,-36.133,-25.391,-9.277,-28.809,0.000
1621213166.750,-28.320,-27.344,-20.996,-18.555,0.000
1621213166.754,-22.461,-32.715,-17.578,-18.066,0.000
1621213166.758,-22.461,-26.367,0.000,-21.484,0.000
1621213166.762,-20.996,-25.391,0.000,-14.648,0.000
1621213166.766,-8.789,-27.832,-6.348,3.906,0.000
1621213166.770,-5.859,-34.668,-1.953,-2.930,0.000
1621213166.774,-30.273,-35.156,-6.348,-22.461,0.000
1621213166.778,-20.508,-24.902,-5.371,-0.977,0.000
1621213166.782,9.277,-24.414,2.441,17.578,0.000
1621213166.786,12.695,-30.273,2.930,11.719,0.000
1621213166.789,-4.395,-33.691,-2.930,-3.906,0.000
1621213166.793,-17.090,-38.574,-14.648,-9.766,0.000
1621213166.797,-13.184,-46.387,-12.695,0.977,0.000
1621213166.801,3.906,-37.109,-6.836,17.578,0.000
1621213166.805,3.906,-22.949,-3.418,12.695,0.000
1621213166.809,-14.160,-19.043,-2.441,-3.906,0.000
1621213166.813,-24.902,-17.578,-4.395,-6.348,0.000
1621213166.817,-19.531,-28.320,-13.184,-6.836,0.000
1621213166.821,0.488,-35.645,-16.602,2.441,0.000
1621213166.825,-7.324,-33.691,-12.207,8.301,0.000
1621213166.828,-30.273,-29.785,-13.184,-14.648,0.000
1621213166.832,-34.668,-28.809,-19.531,-22.949,0.000
1621213166.836,-23.438,-34.180,-18.066,-13.672,0.000
1621213166.840,-17.090,-30.273,-22.461,-5.371,0.000
1621213166.844,-14.160,-18.066,-29.785,1.465,0.000
1621213166.848,-23.438,-22.461,-23.926,-7.812,0.000
1621213166.852,-45.898,-38.574,-23.926,-22.461,0.000
1621213166.856,-33.203,-37.598,-17.578,-8.301,0.000
1621213166.860,-16.113,-23.926,-16.602,6.348,0.000
1621213166.864,-10.742,-22.949,-25.391,2.930,0.000
1621213166.868,0.488,-24.902,-21.484,17.578,0.000
1621213166.871,0.000,-21.484,-22.949,17.090,0.000
1621213166.875,2.930,-21.484,-29.785,4.883,0.000
1621213166.879,-2.441,-34.180,-32.715,4.395,0.000
1621213166.883,-3.418,-38.086,-25.879,13.672,0.000
1621213166.887,9.277,-27.344,-24.414,18.066,0.000
1621213166.891,19.043,-29.297,-29.297,10.742,0.000
1621213166.895,22.949,-30.762,-31.738,12.207,0.000
1621213166.899,24.414,-26.855,-29.297,20.020,0.000
1621213166.903,19.531,-33.691,-27.344,13.184,0.000
1621213166.907,12.207,-37.598,-32.715,2.930,0.000
1621213166.911,19.043,-29.297,-37.109,10.742,0.000
1621213166.914,12.207,-29.297,-45.898,5.371,0.000
1621213166.918,-7.324,-33.691,-47.363,-12.695,0.000
1621213166.922,-11.719,-35.156,-36.621,-13.672,0.000
1621213166.926,-8.301,-38.574,-37.598,-1.465,0.000
1621213166.930,1.465,-32.227,-39.551,13.672,0.000
1621213166.934,17.090,-21.484,-42.480,1.465,0.000
1621213166.938,5.371,-20.508,-43.457,-16.602,0.000
1621213166.942,-23.438,-29.297,-40.527,-26.855,0.000
1621213166.946,-20.508,-26.855,-31.738,-16.113,0.000
1621213166.950,-6.836,-26.367,-22.461,2.930,0.000
1621213166.954,2.930,-24.902,-31.250,3.418,0.000
1621213166.957,-7.812,-20.996,-34.668,-5.859,0.000
1621213166.961,-32.227,-27.832,-32.715,-19.043,0.000
1621213166.965,-26.855,-35.156,-35.645,-19.043,0.000
1621213166.969,0.000,-30.273,-28.320,-0.977,0.000
1621213166.973,-2.930,-26.367,-24.414,-8.301,0.000
1621213166.977,-23.926,-29.297,-28.809,-20.020,0.000
1621213166.981,-18.555,-28.809,-26.855,-7.324,0.000
1621213166.985,-5.859,-22.949,-27.344,2.930,0.000
1621213166.989,0.977,-20.020,-25.391,3.906,0.000
1621213166.993,-4.395,-24.902,-20.020,-4.883,0.000
1621213166.996,-19.531,-34.180,-24.414,-17.578,0.000
1621213167.000,-16.113,-34.180,-31.250,-5.371,0.000
1621213167.004,-20.508,-34.668,-37.598,-4.883,0.000
1621213167.008,-16.602,-34.180,-35.645,-16.602,0.000
1621213167.012,-7.812,-28.320,-31.738,-4.395,0.000
1621213167.016,-12.207,-34.180,-35.645,2.441,0.000
1621213167.020,-2.930,-36.621,-41.016,-2.441,0.000
1621213167.024,6.836,-28.320,-41.992,-5.859,0.000
1621213167.028,2.930,-25.391,-36.621,3.418,0.000
1621213167.032,-19.531,-32.715,-37.109,2.441,0.000
1621213167.036,-11.719,-34.180,-37.109,-4.395,0.000
1621213167.039,10.254,-31.250,-30.273,-1.953,0.000
1621213167.043,3.906,-20.996,-29.297,-3.418,0.000
1621213167.047,-2.930,-8.301,-37.598,12.695,0.000
1621213167.051,2.441,-2.441,-40.527,7.812,0.000
1621213167.055,-0.977,-8.301,-34.668,-23.438,0.000
1621213167.059,-16.113,-23.438,-35.156,-25.879,0.000
1621213167.063,-11.719,-22.949,-40.039,-1.465,0.000
1621213167.067,2.441,-10.254,-50.781,-26.367,0.000
1621213167.071,0.000,-7.324,-48.828,-44.922,0.000
1621213167.075,0.977,-9.766,-39.551,-1.953,0.000
1621213167.079,4.395,-12.695,-27.344,14.160,0.000
1621213167.082,8.789,-16.602,-21.973,11.719,0.000
1621213167.086,8.789,-15.625,-32.227,14.160,0.000
1621213167.090,-0.977,-13.672,-39.551,14.160,0.000
