timestamps,TP9,AF7,AF8,TP10,Right AUX
1621214706.339,-29.785,-32.227,-34.668,-27.344,0.000
1621214706.343,-33.691,-29.785,-38.086,-31.250,0.000
1621214706.347,-26.367,-29.785,-37.598,-34.180,0.000
1621214706.351,-23.438,-31.738,-41.016,-37.109,0.000
1621214706.355,-16.602,-33.691,-40.527,-27.832,0.000
1621214706.359,-9.766,-31.738,-35.645,-23.926,0.000
1621214706.363,-15.137,-28.320,-38.086,-32.227,0.000
1621214706.366,-22.461,-41.016,-37.109,-20.996,0.000
1621214706.370,-17.090,-51.758,-36.621,-12.695,0.000
1621214706.374,-4.883,-35.156,-36.621,-22.949,0.000
1621214706.378,-3.418,-21.484,-37.598,-28.809,0.000
1621214706.382,-20.996,-24.414,-34.180,-17.578,0.000
1621214706.386,-31.250,-35.156,-33.691,-7.324,0.000
1621214706.390,-16.113,-41.016,-32.227,-2.441,0.000
1621214706.394,-9.277,-37.109,-29.785,-9.277,0.000
1621214706.398,-12.207,-30.273,-36.621,-29.297,0.000
1621214706.402,-7.812,-32.715,-36.621,-22.949,0.000
1621214706.405,-2.441,-36.133,-29.297,-4.395,0.000
1621214706.409,-12.695,-38.086,-25.879,-8.789,0.000
1621214706.413,-26.367,-41.992,-28.809,-24.414,0.000
1621214706.417,-30.762,-43.945,-27.344,-32.227,0.000
1621214706.421,-35.645,-43.945,-27.832,-31.250,0.000
1621214706.425,-36.621,-41.016,-28.809,-34.180,0.000
1621214706.429,-46.875,-36.133,-24.414,-33.203,0.000
1621214706.433,-67.871,-46.875,-29.297,-29.297,0.000
1621214706.437,-75.195,-51.758,-26.367,-45.898,0.000
1621214706.441,-76.172,-49.316,-11.230,-58.594,0.000
1621214706.445,-77.637,-50.781,-10.254,-50.293,0.000
1621214706.448,-88.379,-53.223,-15.137,-58.594,0.000
1621214706.452,-95.215,-50.293,-9.766,-75.684,0.000
1621214706.456,-101.562,-49.805,-14.648,-93.750,0.000
1621214706.460,-118.164,-63.477,-14.648,-117.676,0.000
1621214706.464,-132.812,-62.988,-5.371,-125.000,0.000
1621214706.468,-153.809,-57.129,-14.160,-141.602,0.000
1621214706.472,-163.574,-61.523,-23.926,-150.879,0.000
1621214706.476,-171.387,-68.848,-16.113,-159.668,0.000
1621214706.480,-194.824,-67.871,-19.531,-181.152,0.000
1621214706.484,-214.844,-74.219,-38.086,-195.312,0.000
1621214706.488,-229.980,-75.195,-22.949,-187.500,0.000
1621214706.491,-245.605,-69.824,14.160,-197.754,0.000
1621214706.495,-245.605,-80.078,34.668,-221.191,0.000
1621214706.499,-247.559,-88.379,35.156,-225.098,0.000
1621214706.503,-227.539,-87.891,36.133,-206.055,0.000
1621214706.507,-216.797,-100.098,25.391,-183.105,0.000
1621214706.511,-255.371,-97.656,5.371,-196.289,0.000
1621214706.515,-265.137,-82.520,27.344,-201.660,0.000
1621214706.519,-242.188,-80.078,22.461,-184.570,0.000
1621214706.523,-226.562,-79.590,25.879,-169.434,0.000
1621214706.527,-218.262,-79.102,46.875,-175.293,0.000
1621214706.531,-207.031,-80.566,21.973,-177.734,0.000
1621214706.534,-198.242,-83.496,19.043,-163.574,0.000
1621214706.538,-186.523,-84.473,28.320,-165.527,0.000
1621214706.542,-179.688,-84.961,17.578,-160.156,0.000
1621214706.546,-187.988,-90.332,3.418,-135.742,0.000
1621214706.550,-195.312,-93.262,-2.441,-123.047,0.000
1621214706.554,-179.199,-82.031,7.812,-107.910,0.000
1621214706.558,-156.250,-78.613,41.504,-94.238,0.000
1621214706.562,-141.602,-89.844,35.645,-98.145,0.000
1621214706.566,-129.883,-91.309,-5.371,-82.520,0.000
1621214706.570,-116.699,-82.031,4.395,-70.312,0.000
1621214706.573,-106.445,-77.637,20.508,-72.266,0.000
1621214706.577,-97.656,-74.707,-4.395,-65.430,0.000
1621214706.581,-90.332,-69.336,-16.113,-53.223,0.000
1621214706.585,-94.238,-71.289,4.883,-50.781,0.000
1621214706.589,-85.449,-74.219,19.043,-53.223,0.000
1621214706.593,-74.219,-75.195,34.180,-50.293,0.000
1621214706.597,-65.430,-73.242,18.555,-48.340,0.000
1621214706.601,-55.176,-69.336,-12.207,-41.016,0.000
1621214706.605,-39.551,-66.406,1.953,-37.598,0.000
1621214706.609,-38.086,-63.965,2.441,-41.504,0.000
1621214706.613,-32.227,-61.035,-14.648,-37.109,0.000
1621214706.616,-11.719,-57.617,-13.672,-28.320,0.000
1621214706.620,-54.688,-60.059,-25.391,-14.160,0.000
1621214706.624,-63.477,-62.500,-33.203,6.348,0.000
1621214706.628,-13.184,-62.988,-24.902,0.977,0.000
1621214706.632,-6.836,-62.012,-9.277,-6.348,0.000
1621214706.636,-1.465,-55.176,3.906,8.789,0.000
1621214706.640,16.602,-52.246,7.324,34.180,0.000
1621214706.644,25.879,-48.828,-18.555,40.039,0.000
1621214706.648,13.672,-45.898,-44.922,25.391,0.000
1621214706.652,20.020,-51.758,-35.645,24.902,0.000
1621214706.656,48.340,-54.199,-30.273,31.738,0.000
1621214706.659,46.387,-45.410,-31.250,29.785,0.000
1621214706.663,38.086,-36.621,-22.949,24.902,0.000
1621214706.667,48.340,-38.086,-20.508,34.180,0.000
1621214706.671,44.922,-35.156,-34.180,45.410,0.000
1621214706.675,49.316,-32.715,-37.109,49.316,0.000
1621214706.679,53.223,-31.738,-31.738,41.016,0.000
1621214706.683,48.340,-33.691,-33.691,45.410,0.000
1621214706.687,52.734,-34.668,-43.945,63.477,0.000
1621214706.691,59.570,-28.320,-71.289,53.711,0.000
1621214706.695,54.688,-24.902,-66.895,38.086,0.000
1621214706.698,34.180,-33.691,-45.898,35.156,0.000
1621214706.702,39.062,-35.645,-30.273,34.668,0.000
1621214706.706,51.270,-26.855,-25.391,44.434,0.000
1621214706.710,62.500,-23.926,-28.809,50.293,0.000
1621214706.714,62.012,-21.484,-43.457,36.621,0.000
1621214706.718,48.340,-19.043,-45.898,33.691,0.000
1621214706.722,45.898,-31.250,-35.645,27.344,0.000
1621214706.726,45.898,-40.527,-39.551,11.230,0.000
1621214706.730,56.152,-31.738,-46.875,14.160,0.000
1621214706.734,63.477,-19.043,-43.457,7.324,0.000
1621214706.737,60.059,-12.695,-58.594,8.789,0.000
1621214706.741,55.176,-13.184,-68.359,29.297,0.000
1621214706.745,28.320,-8.301,-47.363,25.391,0.000
1621214706.749,8.789,-14.648,-41.992,22.461,0.000
1621214706.753,8.301,-21.973,-53.223,18.555,0.000
1621214706.757,19.531,-22.461,-31.738,11.230,0.000
1621214706.761,20.020,-35.156,-17.578,5.371,0.000
1621214706.765,5.859,-45.410,-18.555,6.836,0.000
1621214706.769,-3.906,-51.270,-37.109,12.695,0.000
1621214706.773,-12.695,-55.664,-66.406,5.859,0.000
1621214706.777,-9.766,-40.527,-50.293,2.441,0.000
1621214706.780,-6.836,-28.320,-19.531,-0.977,0.000
1621214706.784,-11.719,-33.203,-10.254,-13.672,0.000
1621214706.788,-11.719,-41.504,-7.324,-12.207,0.000
1621214706.792,-15.625,-45.410,6.348,-23.926,0.000
1621214706.796,-16.113,-45.410,1.465,-37.109,0.000
1621214706.800,0.000,-48.340,-9.277,-23.438,0.000
1621214706.804,-0.488,-46.387,-10.254,-9.277,0.000
1621214706.808,-0.977,-42.969,-18.555,-5.859,0.000
1621214706.812,-11.719,-47.852,-28.809,-10.254,0.000
1621214706.816,-22.461,-45.898,-19.043,-9.277,0.000
1621214706.820,2.441,-41.992,-11.719,0.000,0.000
1621214706.823,4.395,-38.574,-15.625,8.789,0.000
1621214706.827,-8.301,-35.156,-7.324,3.418,0.000
1621214706.831,0.977,-37.109,-10.742,-1.465,0.000
1621214706.835,-12.207,-42.480,-44.922,-2.441,0.000
1621214706.839,-11.230,-43.457,-48.340,-0.977,0.000
1621214706.843,20.508,-41.504,-32.227,-1.953,0.000
1621214706.847,13.184,-43.945,-22.461,-6.836,0.000
1621214706.851,2.441,-43.945,-21.484,-3.906,0.000
1621214706.855,-5.859,-39.551,-21.973,3.906,0.000
1621214706.859,-4.883,-30.273,-26.367,6.348,0.000
1621214706.863,0.977,-42.480,-32.715,4.883,0.000
1621214706.866,-2.930,-56.641,-43.945,-5.371,0.000
1621214706.870,6.348,-41.992,-57.617,-6.836,0.000
1621214706.874,4.395,-29.297,-42.969,2.930,0.000
1621214706.878,12.695,-24.414,-26.367,4.883,0.000
1621214706.882,20.508,-23.438,-33.691,-4.395,0.000
1621214706.886,18.066,-25.879,-40.527,-19.043,0.000
1621214706.890,20.996,-22.461,-44.922,-17.090,0.000
1621214706.894,24.414,-12.695,-37.598,-10.742,0.000
1621214706.898,28.809,-7.812,-30.273,-15.137,0.000
1621214706.902,21.484,-14.160,-40.039,-11.230,0.000
1621214706.905,5.859,-20.508,-70.312,-9.766,0.000
1621214706.909,7.812,-20.996,-62.988,-16.602,0.000
1621214706.913,-2.441,-32.227,-32.227,-21.973,0.000
1621214706.917,-11.719,-35.156,-38.086,-26.855,0.000
1621214706.921,1.465,-22.949,-42.480,-15.625,0.000
1621214706.925,4.883,-16.113,-38.574,-7.812,0.000
1621214706.929,-2.930,-15.137,-41.016,-16.113,0.000
1621214706.933,-5.859,-18.555,-48.828,-24.414,0.000
1621214706.937,-1.465,-22.461,-55.664,-26.855,0.000
1621214706.941,-17.578,-23.438,-53.711,-25.391,0.000
1621214706.945,-23.926,-22.461,-45.410,-21.973,0.000
1621214706.948,-8.789,-23.926,-46.875,-16.602,0.000
1621214706.952,-15.625,-26.855,-56.152,-15.625,0.000
1621214706.956,-8.789,-25.391,-53.223,-3.906,0.000
1621214706.960,-15.625,-29.785,-28.320,-14.648,0.000
1621214706.964,-31.250,-32.715,-15.137,-28.809,0.000
1621214706.968,-6.836,-31.738,-24.902,-21.973,0.000
1621214706.972,1.953,-34.180,-30.273,-26.367,0.000
1621214706.976,-7.812,-36.621,-41.504,-49.805,0.000
1621214706.980,-6.836,-31.738,-44.922,-61.035,0.000
1621214706.984,-9.766,-27.832,-34.180,-48.828,0.000
1621214706.988,-11.719,-29.785,-36.621,-40.039,0.000
1621214706.991,-17.090,-34.180,-41.992,-41.504,0.000
1621214706.995,-24.414,-33.691,-46.387,-46.387,0.000
1621214706.999,-23.926,-27.344,-42.480,-37.109,0.000
1621214707.003,-15.625,-19.043,-41.016,-23.438,0.000
1621214707.007,7.812,-19.531,-41.504,-17.090,0.000
1621214707.011,12.207,-19.531,-29.297,-11.719,0.000
1621214707.015,-10.254,-16.602,-46.387,-17.578,0.000
1621214707.019,-27.344,-19.531,-56.641,-19.531,0.000
1621214707.023,-27.832,-22.949,-27.832,-15.625,0.000
1621214707.027,-25.879,-30.273,-19.531,-12.207,0.000
1621214707.030,-33.203,-33.203,-17.090,-11.719,0.000
1621214707.034,-28.809,-32.227,-18.555,-14.160,0.000
1621214707.038,-19.043,-34.180,-31.250,-9.277,0.000
1621214707.042,-20.508,-37.598,-31.738,-10.742,0.000
1621214707.046,-38.086,-39.062,-30.273,-26.367,0.000
1621214707.050,-43.457,-41.016,-22.949,-27.832,0.000
1621214707.054,-26.855,-34.668,-12.207,-22.949,0.000
1621214707.058,-16.602,-29.297,-22.461,-40.527,0.000
1621214707.062,-15.137,-29.785,-32.227,-54.688,0.000
1621214707.066,-17.578,-23.438,-40.527,-56.641,0.000
1621214707.070,-10.254,-25.879,-36.621,-51.270,0.000
1621214707.073,-14.648,-34.180,-25.391,-45.898,0.000
1621214707.077,-15.137,-35.156,-32.715,-48.340,0.000
